fert,rel_dist,prob
6,-28,3.146272129324047e-5
6,18,3.2792965684085656e-7
6,-24,1.5297298751805887e-6
6,-23,5.97850909984278e-6
6,-15,0.00015855477537929724
6,-19,0.00018504317181079278
6,-20,2.256473957276357e-5
6,17,3.07278614843626e-7
6,-9,0.0007830543558385529
6,4,0.007885158572955993
6,-6,0.0012420593525928915
6,-10,0.0009585102308312783
6,13,7.697234827999615e-5
6,-2,0.0011633012303881882
6,-5,0.0009389308407443096
6,-14,0.0002790156474131879
6,1,0.037813665085210536
6,-16,0.00015183583332242104
6,-21,9.169201943421513e-5
6,-17,0.0001446934164919153
6,0,0.0001457563103558421
6,9,0.0003464394101046563
6,7,0.001515251473700856
6,-33,2.7727486816495387e-7
6,3,0.014836891129204926
6,-22,5.671595843284891e-6
6,-18,0.0008160461491728698
6,-30,2.7109954451949714e-7
6,-31,2.62046251306148e-7
6,-27,1.7013855055561883e-6
6,12,0.00010503113551494383
6,-11,0.0005878982120159127
6,-1,0.0011277834713094349
6,16,8.695363357108764e-7
6,-26,1.386284904102729e-6
6,21,4.544092878728038e-8
6,-4,0.001357920822106849
6,10,0.00019852159421393888
6,19,7.483223867022876e-8
6,-25,8.952620871372442e-6
6,22,1.1152444033055514e-8
6,6,0.002612071451962976
6,24,7.159866226728747e-9
6,-8,0.0009078762250402398
6,-29,2.8029677774227524e-7
6,5,0.00516708332202207
6,23,1.2552815683865608e-8
6,15,2.9084969729180463e-6
4,2,0.020401130756144505
4,-7,0.0016323201429862772
4,11,0.00021319494128230437
4,-32,1.4771626984530748e-7
4,25,1.7043895453050382e-5
4,-3,0.0021312302381540833
4,29,5.6155524372700556e-8
4,8,0.0011497375377776788
4,-34,5.3536411895328045e-9
4,-13,0.00031758263980552644
4,20,9.027123847759348e-7
4,14,5.2871879691750314e-5
4,31,9.977565481708828e-10
4,-12,0.0005451694260217826
4,-28,1.4463694252168315e-7
4,33,8.317066741451717e-10
4,18,1.5517794885116476e-5
4,-24,6.722081325867756e-6
4,-23,8.377942186710405e-6
4,-15,0.00010655649090159329
4,-19,3.706992511470696e-5
4,-20,1.9648333957197534e-5
4,26,1.1883292926539314e-7
4,17,2.8388768563865235e-6
4,-9,0.0011084924457979966
4,4,0.007694744240414402
4,-6,0.00167619937719851
4,-10,0.0007440994961371569
4,13,0.00010148320623840524
4,-37,2.0436469753690442e-8
4,-2,0.0020135996934387483
4,-5,0.0016683643412366616
4,-14,0.0001923722578399052
4,1,0.033151470250814184
4,-16,7.36832638108329e-5
4,30,1.269933696019728e-9
4,32,1.4971821124620217e-9
4,-21,3.350515338061344e-6
4,-17,5.1589545316417385e-5
4,0,0.00042510164805138317
4,7,0.002013910374669577
4,9,0.0010739553772015095
4,-33,9.86412814852086e-10
4,-35,5.415254057506718e-9
4,3,0.014553712498444225
4,-22,1.8629036554706553e-6
4,-18,3.1844103484785786e-5
4,-30,3.6384565129489005e-8
4,-31,3.626653728021465e-8
4,-27,2.0749725572768618e-7
4,12,0.00013629926797039868
4,-11,0.0006518861765941629
4,-1,0.0023243633579597264
4,16,2.634844955823864e-5
4,-26,1.0538256954507362e-6
4,21,1.1189626798852426e-6
4,-4,0.0020413011950607433
4,10,0.0003626114709788134
4,19,4.075158897790644e-6
4,-25,1.9050047346566405e-6
4,22,4.0778725079032155e-7
4,6,0.0030991670234344145
4,24,3.087539962744167e-7
4,-8,0.0012139311536288775
4,-29,1.6457053186057122e-7
4,-36,9.685632546241812e-8
4,28,7.28127774228619e-8
4,5,0.0049778874112567
4,23,4.770008564466491e-7
4,27,2.0969618531888555e-7
4,15,2.9918310096574707e-5
3,2,0.017675511268311607
3,-7,0.0015898286990365666
3,11,0.0003617569176377983
3,-32,5.868732400720904e-9
3,25,2.3151467031497167e-6
3,-3,0.002906773254752121
3,29,1.7925764364671133e-7
3,8,0.0014912355376419943
3,-34,1.3374381859373912e-9
3,-13,0.0002647068193777025
3,20,2.370607567813463e-6
3,14,7.968846722062472e-5
3,31,3.0970914549946476e-8
3,-12,0.0004088663912390688
3,-28,1.4236375707508432e-7
3,33,1.662157405063608e-7
3,18,9.847128994237305e-6
3,-24,5.197286536689795e-6
3,-23,1.939115731279024e-6
3,-15,7.441118855314862e-5
3,-19,6.890969281952e-6
3,-20,5.508001425588066e-6
3,26,4.0832636054724213e-7
3,35,7.12449032471636e-10
3,17,2.5196221811855247e-5
3,-9,0.000916291357946119
3,4,0.008061818706935635
3,-6,0.0019782865720489482
3,37,1.423434734609766e-10
3,-10,0.0006822450748096168
3,13,0.0001234007097710049
3,-37,9.681351484491691e-10
3,-2,0.002697206938209137
3,-5,0.0022618789181602606
3,-14,0.00012540742801526054
3,1,0.028622736912430138
3,-16,4.514116986924587e-5
3,30,4.061069415439941e-7
3,32,1.324286331600909e-7
3,-21,1.135215600526988e-6
3,-17,3.7607264205503484e-5
3,0,0.000635900976500852
3,7,0.0026062572689835883
3,9,0.0011170506826380488
3,34,7.144297322072478e-10
3,-33,2.566920418677248e-8
3,-35,8.527372744226232e-10
3,3,0.012990973645346402
3,-22,1.2086842267234287e-6
3,-18,2.5466092736262635e-5
3,-30,8.285866440685807e-9
3,36,3.5605638285886385e-10
3,-31,2.085422031652868e-8
3,-27,5.9040321566464094e-8
3,12,0.00026004439305586625
3,-11,0.0005506776153694898
3,-1,0.0029791574678975047
3,16,1.9419225456386136e-5
3,-26,1.1462351629444837e-6
3,21,4.636987460190112e-6
3,-4,0.002545371694058884
3,10,0.0006192856056558569
3,19,2.512525878495439e-5
3,-25,2.2905986935286724e-7
3,22,1.2138867359610465e-6
3,6,0.0037542993205035556
3,24,6.025508906982977e-7
3,-8,0.0012007989274077195
3,-29,7.085390504051834e-8
3,28,8.894126346493214e-8
3,-36,1.6751294722442164e-9
3,5,0.005214740022455963
3,23,1.157793612242868e-6
3,27,7.491224629805676e-7
3,15,3.0332679136909565e-5
5,2,0.023265541633328692
5,-7,0.0013073885068225369
5,11,0.00017767204680153184
5,-32,7.755166845268677e-8
5,25,1.1592560482445398e-6
5,-3,0.0015971142382047777
5,8,0.0009217704675700569
5,-34,1.757540736492956e-9
5,-13,0.0004003520172268448
5,20,1.7631041941581555e-7
5,14,1.6115948836129455e-5
5,-12,0.0006188720671031011
5,-28,6.560618233989149e-7
5,18,2.3502692616086838e-6
5,-24,3.908969240666297e-6
5,-23,3.109956253829445e-6
5,-15,0.0001437178532556503
5,-19,6.811561391251843e-5
5,-20,2.233143631438852e-5
5,26,1.5826613105396266e-8
5,17,2.3999878677706107e-6
5,-9,0.001139215698995902
5,4,0.007728259497755486
5,-6,0.0016327227462490004
5,-10,0.0008081060234856664
5,13,5.405711713816229e-5
5,-37,1.3361656804009048e-9
5,-2,0.0017628772513284432
5,-5,0.0014406579272497409
5,-14,0.00026417867109021194
5,1,0.037608237087538444
5,-16,9.034515608020154e-5
5,-21,4.08806616652978e-5
5,-17,0.00014157332202360487
5,0,0.00025835630540800705
5,7,0.0022870477430804643
5,9,0.000515132953277953
5,-35,1.7599628164145552e-9
5,3,0.014981514268067467
5,-22,2.275378164686266e-6
5,-18,0.00019001019066868403
5,-30,1.7203041148438165e-8
5,-31,1.0222028215154251e-8
5,-27,6.481114401268666e-7
5,12,0.00012103645852537869
5,-11,0.0007190356856949566
5,-1,0.0016333634086381273
5,16,4.665167648295511e-6
5,-26,2.3565125615953434e-6
5,21,7.302823617683405e-7
5,-4,0.0020405305141261982
5,10,0.00029438633326621426
5,19,9.909438752083537e-7
5,-25,3.164205923894449e-5
5,22,3.417785486165654e-7
5,6,0.003808626499508746
5,24,1.1236716748646984e-7
5,-8,0.0012525011798529152
5,-29,2.6181654955119372e-8
5,-36,6.064462951797844e-9
5,28,2.149389932329092e-9
5,5,0.00427262268957941
5,23,6.023616877086634e-7
5,27,1.6109235232416117e-8
5,15,7.822451356510722e-6
13,2,0.022467612794451475
13,-7,8.840779569083368e-5
13,11,6.528163044055039e-5
13,-32,4.25546124902877e-6
13,-3,1.6018904814040158e-5
13,-38,1.3376565312664769e-6
13,8,0.00266390581221308
13,-34,1.5915069206144272e-6
13,-13,0.00016875503519833907
13,-12,0.00048259019930519087
13,-28,6.195281414347962e-5
13,-24,0.001480569367716097
13,-23,0.0011313591244897624
13,-15,0.00021541191494527974
13,-19,8.079702625973609e-5
13,-20,0.00013271721276630164
13,-9,8.486077726760698e-5
13,4,0.008811790758950864
13,-6,4.208792635563467e-5
13,-10,0.00035644575539404955
13,13,9.64937126544162e-7
13,-37,1.5535231961858116e-6
13,-2,2.802088848532259e-5
13,-5,4.630707175943969e-5
13,-14,5.834090969976135e-5
13,1,0.03486349732182158
13,-16,0.00010750381219298061
13,-21,0.00010272125165769916
13,-39,1.9064618292674373e-6
13,-17,4.1571743818155925e-5
13,7,0.0005964793219037224
13,9,8.451294502765831e-5
13,0,2.7498305196796086e-6
13,-33,3.2874823820029397e-5
13,-35,1.5991371312577144e-6
13,3,0.012974499992501392
13,-22,0.00010720566103265535
13,-18,3.7368686888416404e-5
13,-30,5.61612433075357e-6
13,-31,4.899146944102561e-6
13,-27,6.421078589753323e-5
13,12,5.0166235439317545e-5
13,-11,4.7715949757642297e-5
13,-1,9.816685854518073e-5
13,-26,0.0012517945333543228
13,-4,0.0001241148624292216
13,10,4.06398993236896e-5
13,-25,0.00014092711502184104
13,6,0.0006268428121722435
13,-8,6.748406697290471e-5
13,-29,6.97861456710294e-6
13,-36,1.4137027275254566e-6
13,5,0.0024519039682169698
14,2,0.029127399708837327
14,-7,2.7595495333394696e-5
14,11,1.2828097526737667e-5
14,-32,2.564300609132762e-6
14,-3,1.9806412532414797e-5
14,-38,2.3721065062714273e-6
14,8,0.0011530016728540707
14,-34,1.2510975938192037e-7
14,-13,0.0001630052246956606
14,14,1.137673038729491e-6
14,-12,0.0013882172746400542
14,-28,6.491707789851873e-5
14,-24,0.002504590749892768
14,-23,0.001701160839368481
14,-15,9.158883290412832e-5
14,-19,3.6163241745829666e-5
14,-20,0.00010571657449177317
14,-9,6.553197143134065e-5
14,4,0.00872211973589596
14,-6,2.0437173641440088e-5
14,-10,0.00046931808687091366
14,13,1.4752236839190595e-5
14,-37,5.943181324491635e-7
14,-2,2.0742618260591688e-5
14,-5,1.8761272041504387e-5
14,-14,0.00012384205575653568
14,1,0.04807705654731686
14,-16,0.00013918526976805477
14,-21,3.634573023300352e-5
14,-39,1.5228548031699373e-7
14,-17,6.244675767183263e-5
14,7,0.0014661408094836276
14,9,0.00010820065621924312
14,0,2.1491527721416246e-6
14,-33,8.952490688627985e-7
14,-35,1.4904585937822032e-6
14,3,0.017814612923163414
14,-22,0.00011196426287743023
14,-18,0.00011029754144832168
14,-30,5.262410729303336e-6
14,-31,4.017776289627406e-6
14,-27,0.0001819225936298314
14,12,4.827498284381228e-6
14,-11,0.00014408875944867905
14,-1,1.5434948879561603e-5
14,-26,0.0002670136634576512
14,-4,2.0838352855288834e-5
14,10,2.045784832861924e-5
14,-25,0.0001744170095639275
14,6,0.0004566963161362053
14,-8,5.590898293303131e-5
14,-29,7.242444595529119e-6
14,-36,5.886019630425177e-7
14,5,0.0009426245843834276
14,15,3.1118712178600657e-6
15,2,0.022453655345456004
15,-7,5.124578502420847e-5
15,11,1.2328390081923446e-5
15,-32,2.371135470129185e-6
15,-3,3.9580616436960305e-5
15,-38,3.140638696722454e-5
15,8,0.00015967907760506457
15,-34,3.4199118748829507e-6
15,-13,0.00020439932400258493
15,14,4.3774289067580736e-6
15,-12,0.0034453616864710147
15,-28,1.5023951790553734e-5
15,-24,0.00021646705859238203
15,-23,0.00021796282052086527
15,-15,0.00013881460372513715
15,-19,3.9303061904745517e-5
15,-20,3.514705358790759e-5
15,-9,0.00016645653380679997
15,4,0.0025975294099578362
15,-6,2.342756997319487e-5
15,-10,0.00013669968188815553
15,13,0.00017902264959465894
15,-37,1.7738538574180695e-6
15,-2,5.141869451207346e-6
15,-5,2.860288771435347e-5
15,-14,0.00017996802135391524
15,1,0.040271003845831245
15,-16,0.00039311673113121546
15,-21,2.880921891515302e-5
15,-17,0.00011665088131965018
15,7,0.0041439603568719395
15,9,0.00037945632163149587
15,-33,9.710249327059587e-7
15,-35,1.782460780599205e-5
15,3,0.015532403520591813
15,-22,2.531409370364826e-5
15,-18,6.304115370149464e-5
15,-30,3.340211052311018e-6
15,-31,3.0569138104357614e-6
15,-27,0.00011865098560622197
15,12,1.5982321142915558e-5
15,-11,0.00015739456440117973
15,-1,2.617959803021938e-6
15,-26,4.358354181233572e-5
15,-4,4.466718261308659e-5
15,10,1.3229549726330502e-5
15,-25,3.931058248361657e-5
15,6,0.0025494359141612737
15,-8,0.0003757541356290115
15,-29,6.983378125265593e-6
15,-36,1.9067883160361847e-6
15,5,0.0009735065292610653
15,15,5.677386084474879e-6
12,2,0.03750249223468094
12,-7,0.00018104370827622416
12,11,3.0899525995070494e-5
12,-32,1.5115669734563386e-6
12,-3,0.0001400503120482604
12,-38,3.0777316539839274e-7
12,8,0.0007267794209163075
12,-34,3.3903685498145344e-7
12,-13,0.0007788331515679495
12,14,4.692418078026449e-8
12,-12,0.001663252897410034
12,-28,2.0890569832854498e-5
12,-24,0.0007268823669339046
12,-23,0.0004776132319358152
12,-15,0.0009789226530390015
12,-19,4.9583675957856505e-5
12,-20,8.545617672776148e-5
12,-9,0.0003219968234031806
12,4,0.007105998136663119
12,-6,0.0001210952559871111
12,-10,0.0004878078817059663
12,13,3.681561506497115e-6
12,-37,3.5460939452221937e-7
12,-2,0.00011073390532341058
12,-5,0.00014043558266573942
12,-14,0.00016899214351731617
12,1,0.04469853492387155
12,-16,0.00011702599666540582
12,-21,0.00012535888691001798
12,-39,2.617250938009796e-7
12,-17,0.00012722592405739344
12,7,0.0024487376057090514
12,9,4.9150188105668305e-5
12,0,5.195891214839364e-5
12,-33,3.0105276546875497e-6
12,-35,2.454945349739138e-7
12,3,0.0166176423659421
12,-22,0.00011378523643454922
12,-18,0.00011536958251115984
12,-30,1.9013192488357538e-5
12,-31,2.6955519730375492e-6
12,-27,0.00014378616614911047
12,12,5.4500751065394004e-5
12,-11,0.00014443574212355553
12,-1,0.0002618950909699577
12,16,3.6666855857923474e-7
12,-26,0.00035356495810321016
12,-4,0.0016727235745007914
12,10,0.0001160460839615143
12,-25,7.341527473655398e-5
12,6,0.0018657981789508532
12,-8,0.0001701120869659153
12,-29,8.057209889026975e-6
12,-36,2.0045297066096683e-7
12,5,0.0029549636406070714
12,15,3.129136078225545e-8
18,2,0.019944838876058642
18,-7,1.398888428146484e-5
18,-32,9.614444382673332e-6
18,-3,7.897615983158981e-5
18,8,5.621361469402425e-6
18,-34,6.4792494963412456e-6
18,-13,1.2195820855839592e-5
18,-12,0.0001711350813267834
18,-28,4.408735365142506e-6
18,-24,4.408734865870327e-6
18,-23,7.092703976896461e-6
18,-15,1.3591999976154884e-5
18,-19,1.7945220374141873e-5
18,-20,1.4368086978362365e-5
18,-9,0.00028334047808163687
18,4,0.006931567360220487
18,-6,1.4331063034727615e-5
18,-10,0.00013266947079990847
18,-2,3.448346217702818e-5
18,-5,3.449896332026322e-5
18,-14,2.463598335521675e-5
18,1,0.0575080670212639
18,-16,0.00012041614548154206
18,-21,1.055571362288371e-5
18,-17,1.8679571434976437e-5
18,7,0.0001617096230209178
18,9,4.384943242777112e-6
18,-33,6.6270149436084576e-6
18,-35,4.372022874290196e-6
18,3,0.014520341053830363
18,-22,8.298595328005642e-6
18,-18,5.367064402143052e-6
18,-30,6.604251193794203e-6
18,-31,1.4569308583946978e-5
18,-27,4.4087335577540545e-6
18,-11,0.0001550525333435446
18,-1,5.873770011301646e-6
18,-26,5.281192174917035e-6
18,-4,1.7340499786556504e-5
18,-25,1.1091243630173428e-5
18,6,0.003500604635969426
18,-8,0.005245674517274529
18,-36,8.711313651186319e-7
18,-29,1.0404756980790355e-5
18,5,0.007243924138594134
